time,Ask_Price_1,Ask_Volume_1,Bid_Price_1,Bid_Volume_1,Ask_Price_2,Ask_Volume_2,Bid_Price_2,Bid_Volume_2,Ask_Price_3,Ask_Volume_3,Bid_Price_3,Bid_Volume_3,Ask_Price_4,Ask_Volume_4,Bid_Price_4,Bid_Volume_4,Ask_Price_5,Ask_Volume_5,Bid_Price_5,Bid_Volume_5,Ask_Price_6,Ask_Volume_6,Bid_Price_6,Bid_Volume_6,Ask_Price_7,Ask_Volume_7,Bid_Price_7,Bid_Volume_7,Ask_Price_8,Ask_Volume_8,Bid_Price_8,Bid_Volume_8,Ask_Price_9,Ask_Volume_9,Bid_Price_9,Bid_Volume_9,Ask_Price_10,Ask_Volume_10,Bid_Price_10,Bid_Volume_10
34701.1628,2354452,306,2354252,80,2354552,369,2354152,202,2354752,923,2353952,139,2354752,1392,2353952,161,2354952,1139,2353752,205,2354952,1158,2353652,344,2355052,1528,2353552,780,2355152,2587,2353552,745,2355352,2855,2353452,542,2355352,2363,2353252,542
34701.2505,2355244,302,2355044,87,2355444,497,2354844,188,2355544,940,2354744,252,2355644,875,2354644,434,2355744,1478,2354544,281,2355744,1766,2354544,463,2355944,1847,2354344,799,2356044,2716,2354244,581,2356044,2204,2354244,880,2356144,3234,2354144,939
34701.3432,2352018,236,2351718,48,2352018,692,2351618,109,2352118,614,2351518,197,2352318,811,2351318,474,2352418,1269,2351218,454,2352518,1623,2351118,631,2352518,1317,2351018,593,2352618,1840,2350918,499,2352718,2304,2350818,422,2352818,2424,2350718,1030
34701.4312,2352832,304,2352432,96,2352932,376,2352332,100,2352932,903,2352332,258,2353132,1107,2352132,275,2353232,960,2352032,233,2353332,2062,2352032,287,2353432,1688,2351932,306,2353432,2458,2351832,366,2353632,2384,2351632,399,2353732,2900,2351632,924
34701.4962,2350496,297,2350196,41,2350596,615,2349996,166,2350696,617,2349996,298,2350696,1105,2349796,201,2350796,1120,2349696,324,2350896,1850,2349696,593,2351096,1832,2349596,682,2351096,2776,2349396,530,2351296,2590,2349296,1073,2351296,3151,2349196,599
34701.5937,2350061,285,2349761,103,2350161,568,2349561,213,2350261,567,2349461,324,2350361,815,2349461,242,2350361,1058,2349261,486,2350561,1514,2349161,495,2350661,1450,2349061,803,2350661,1636,2348961,697,2350761,3022,2348961,1002,2350861,2540,2348861,715
34701.6192,2347888,269,2347688,74,2347988,507,2347488,163,2348188,830,2347388,165,2348288,1275,2347288,389,2348288,1674,2347288,527,2348388,1756,2347188,510,2348588,1995,2347088,704,2348588,2716,2346988,866,2348788,2684,2346788,551,2348788,2954,2346788,451
34701.6263,2347116,279,2346916,115,2347316,473,2346816,108,2347316,697,2346616,297,2347516,883,2346616,478,2347516,1493,2346416,265,2347616,1491,2346416,405,2347816,1536,2346216,755,2347816,1659,2346216,459,2348016,2992,2346116,605,2348016,2724,2346016,435
34701.7197,2347678,241,2347378,43,2347778,529,2347278,171,2347878,592,2347278,176,2347978,1084,2347078,342,2348078,1512,2347078,467,2348278,1800,2346978,254,2348378,1631,2346778,741,2348378,2354,2346678,481,2348478,2711,2346678,531,2348578,2789,2346578,516
34701.7552,2344264,341,2344064,65,2344364,470,2343864,201,2344464,786,2343864,335,2344664,1111,2343764,217,2344664,955,2343564,512,2344764,1324,2343464,529,2344864,2004,2343364,813,2344964,2789,2343264,847,2345164,1985,2343164,399,2345264,3319,2343064,1053
34701.763,2341880,211,2341680,83,2342080,378,2341480,109,2342180,980,2341380,297,2342280,1169,2341280,163,2342280,1213,2341180,361,2342380,2024,2341080,285,2342580,1970,2341080,607,2342580,1503,2340980,403,2342680,1977,2340880,965,2342780,2060,2340680,1066
34701.7701,2341218,214,2340918,84,2341318,676,2340718,197,2341418,757,2340718,149,2341518,952,2340518,467,2341618,1334,2340518,289,2341618,1612,2340418,587,2341718,1502,2340218,788,2341918,2404,2340118,696,2341918,2680,2340118,988,2342018,1967,2340018,543
34701.7798,2344511,341,2344311,102,2344711,652,2344111,148,2344811,853,2344011,233,2344811,759,2344011,162,2345011,1307,2343911,290,2345011,1256,2343811,534,2345111,1482,2343611,708,2345311,1642,2343511,490,2345311,3044,2343411,864,2345411,3086,2343411,792
34701.8503,2341886,349,2341486,76,2341886,571,2341386,121,2342086,549,2341286,283,2342186,1088,2341286,363,2342186,1538,2341086,341,2342286,1144,2341086,479,2342386,2383,2340886,304,2342486,1935,2340786,544,2342586,1741,2340786,489,2342686,2771,2340586,503
34701.9133,2344503,285,2344303,106,2344703,387,2344203,117,2344703,1048,2344003,292,2344803,760,2343903,190,2344903,1439,2343803,267,2345003,1856,2343803,707,2345103,1908,2343603,513,2345203,1486,2343603,678,2345303,1810,2343403,682,2345403,2739,2343403,751
34701.9257,2347158,195,2346858,104,2347358,389,2346758,142,2347458,688,2346658,122,2347558,1278,2346658,441,2347658,1606,2346558,599,2347658,1311,2346358,532,2347758,2154,2346358,419,2347958,2741,2346258,695,2347958,1818,2346158,941,2348158,2176,2346058,778
34702.0206,2345868,186,2345568,105,2345968,440,2345568,195,2346068,668,2345468,313,2346268,1386,2345268,409,2346368,1359,2345168,504,2346468,2089,2345068,612,2346468,1844,2344968,468,2346668,1870,2344968,693,2346768,2050,2344768,630,2346768,3019,2344768,563
34702.0381,2344304,325,2343904,65,2344404,633,2343904,204,2344404,758,2343804,328,2344504,783,2343604,282,2344604,1600,2343604,364,2344804,1957,2343404,503,2344804,2012,2343304,440,2345004,1804,2343204,844,2345104,2293,2343204,767,2345204,3296,2343004,1046
34702.1178,2341903,316,2341603,92,2341903,696,2341403,236,2342103,847,2341403,169,2342103,1004,2341203,347,2342303,1235,2341203,468,2342303,1165,2341003,283,2342503,1394,2340903,398,2342503,2756,2340803,522,2342603,1892,2340803,401,2342703,2260,2340703,439
34702.1524,2340674,219,2340274,109,2340774,568,2340174,237,2340774,611,2340174,295,2340974,1013,2339974,378,2341074,1010,2339874,344,2341174,1229,2339874,635,2341174,1535,2339674,415,2341374,2206,2339674,691,2341374,1777,2339574,468,2341574,2229,2339474,1111
34702.2191,2336843,186,2336643,59,2336943,549,2336543,210,2337143,1008,2336343,144,2337143,1004,2336243,184,2337243,1743,2336243,283,2337443,1679,2336143,600,2337543,2390,2335943,682,2337543,1448,2335943,786,2337643,3028,2335843,919,2337743,2342,2335643,951
34702.2441,2335603,323,2335303,79,2335803,536,2335203,117,2335903,967,2335203,124,2335903,879,2335003,377,2336103,1730,2334903,472,2336203,1885,2334903,464,2336203,2311,2334803,762,2336403,1982,2334603,449,2336403,3117,2334503,945,2336503,3200,2334403,1059
34702.2665,2337304,348,2337004,54,2337404,563,2336904,220,2337504,974,2336904,282,2337604,813,2336704,229,2337704,1361,2336704,560,2337804,1770,2336504,353,2338004,1392,2336504,805,2338004,2787,2336404,672,2338104,2046,2336304,1075,2338204,2305,2336204,860
34702.3595,2335066,339,2334766,118,2335266,528,2334666,181,2335366,950,2334566,317,2335366,758,2334466,296,2335566,1070,2334366,408,2335666,1780,2334266,694,2335666,1746,2334266,379,2335766,2238,2334066,941,2335966,2887,2333966,878,2335966,2008,2333866,1088
34702.3623,2333522,298,2333222,47,2333722,692,2333222,177,2333822,1006,2333022,213,2333822,953,2332922,459,2334022,956,2332922,244,2334022,1533,2332722,260,2334122,1420,2332622,520,2334222,1729,2332622,811,2334322,2367,2332422,743,2334522,2193,2332422,1117
34702.5472,2329258,220,2328958,75,2329358,663,2328858,190,2329558,655,2328758,354,2329558,745,2328758,402,2329658,1620,2328558,518,2329758,1976,2328558,706,2329858,1978,2328458,392,2330058,2340,2328258,548,2330058,2002,2328258,821,2330158,3465,2328158,878
34702.6005,2328966,213,2328666,83,2328966,514,2328466,102,2329166,1041,2328366,198,2329166,1063,2328266,479,2329266,1088,2328166,310,2329366,1885,2328066,676,2329566,1846,2327966,334,2329666,1660,2327966,658,2329666,2751,2327866,980,2329866,2292,2327766,1132
34702.6298,2328270,242,2327970,115,2328470,424,2327970,233,2328470,971,2327770,155,2328670,1280,2327770,326,2328770,1748,2327570,483,2328770,1254,2327470,641,2328970,1407,2327470,671,2329070,2075,2327370,872,2329070,1698,2327170,483,2329270,1854,2327070,881
34702.6802,2327301,233,2327001,90,2327401,628,2327001,124,2327601,766,2326801,324,2327701,1162,2326701,369,2327701,924,2326601,489,2327901,1128,2326501,264,2327901,1619,2326401,562,2328001,1879,2326401,620,2328101,2602,2326301,821,2328301,3022,2326201,1114
34702.6878,2325812,349,2325512,111,2325912,589,2325512,155,2326112,1041,2325312,133,2326112,1299,2325312,456,2326312,1553,2325112,442,2326312,1448,2325112,598,2326412,1624,2325012,592,2326612,2758,2324912,731,2326712,2261,2324812,439,2326712,2634,2324612,617
34702.7249,2324284,191,2323884,99,2324384,413,2323784,193,2324384,561,2323684,208,2324584,1118,2323684,290,2324684,1520,2323584,500,2324684,1548,2323384,353,2324884,1981,2323284,626,2324884,1479,2323184,905,2325084,2591,2323084,1025,2325084,3231,2323084,985
34702.9362,2324135,189,2323835,48,2324135,582,2323735,105,2324335,911,2323635,195,2324435,1138,2323435,274,2324435,1048,2323435,276,2324635,1923,2323335,515,2324635,2055,2323135,356,2324735,2776,2323035,803,2324935,2967,2322935,1078,2325035,2291,2322835,614
34702.9506,2323001,257,2322601,104,2323101,437,2322601,89,2323101,1019,2322401,332,2323301,1396,2322401,199,2323401,1698,2322301,238,2323401,1985,2322201,471,2323601,1996,2322001,350,2323601,1971,2321901,589,2323701,2066,2321801,901,2323901,2420,2321701,746
34703.0156,2322506,305,2322106,61,2322606,446,2322006,239,2322606,998,2321906,285,2322806,1166,2321906,254,2322806,1266,2321706,204,2323006,1978,2321706,677,2323006,2290,2321506,640,2323206,2199,2321506,507,2323206,3096,2321306,889,2323306,3395,2321306,1180
34703.0452,2321728,208,2321528,45,2321928,686,2321428,138,2322028,900,2321228,138,2322028,880,2321128,390,2322128,1080,2321028,443,2322228,1917,2321028,418,2322428,1707,2320828,296,2322528,1530,2320728,701,2322528,2467,2320728,694,2322728,3380,2320628,860
34703.099,2322738,191,2322438,74,2322938,641,2322338,102,2323038,850,2322238,221,2323038,1267,2322238,334,2323138,1114,2322038,416,2323238,1100,2321938,323,2323338,2294,2321938,577,2323538,2165,2321738,632,2323538,2392,2321738,494,2323638,2401,2321638,418
34703.1115,2322919,222,2322619,112,2323019,623,2322519,189,2323119,914,2322419,329,2323219,1288,2322319,437,2323319,1317,2322319,448,2323419,1308,2322119,695,2323619,2120,2322119,369,2323619,1768,2321919,469,2323819,2748,2321819,797,2323819,2396,2321819,842
34703.1443,2322303,347,2322003,81,2322303,462,2321903,207,2322503,631,2321703,310,2322603,1099,2321703,254,2322703,1399,2321603,539,2322803,1533,2321403,397,2322903,2375,2321303,288,2323003,2437,2321303,733,2323103,1763,2321103,739,2323103,2021,2321103,759
34703.3411,2324050,238,2323750,93,2324050,592,2323550,171,2324250,673,2323550,234,2324350,991,2323450,440,2324450,1367,2323250,374,2324450,1446,2323250,358,2324650,1523,2323150,716,2324750,1487,2323050,880,2324850,3127,2322950,613,2324850,3320,2322750,1061
34703.353,2323758,207,2323358,57,2323858,664,2323358,209,2323858,875,2323258,309,2323958,1343,2323158,365,2324058,1675,2322958,330,2324158,1840,2322858,524,2324358,1662,2322758,597,2324458,2259,2322658,744,2324458,1960,2322658,596,2324658,3497,2322458,875
34703.4046,2325012,227,2324712,45,2325112,442,2324712,142,2325312,964,2324612,285,2325412,953,2324512,238,2325512,1506,2324412,226,2325612,1211,2324212,649,2325612,2324,2324112,281,2325712,1886,2324112,786,2325812,3091,2324012,613,2326012,2485,2323812,843
34703.4484,2325170,274,2324870,92,2325170,426,2324770,234,2325370,568,2324670,134,2325370,765,2324470,325,2325570,1386,2324470,530,2325570,1259,2324370,699,2325770,1796,2324270,322,2325770,1576,2324170,636,2325870,2151,2324070,778,2326070,2094,2323970,430
34703.4911,2320678,323,2320278,50,2320678,576,2320278,203,2320878,950,2320178,124,2320878,1240,2320078,455,2320978,1517,2319978,327,2321178,1841,2319778,555,2321178,1445,2319778,494,2321378,2707,2319578,477,2321478,2866,2319478,958,2321578,3398,2319378,1149
34703.5398,2322034,328,2321734,112,2322134,669,2321634,82,2322234,721,2321434,345,2322334,1203,2321334,301,2322434,1633,2321334,396,2322434,1499,2321234,349,2322534,1477,2321034,573,2322634,1601,2320934,869,2322734,1640,2320934,1029,2322934,2441,2320834,664
34703.5757,2321119,286,2320919,111,2321219,453,2320819,151,2321319,825,2320719,218,2321419,1386,2320619,406,2321619,1560,2320519,451,2321619,1678,2320419,433,2321719,1948,2320219,658,2321819,2030,2320219,834,2322019,1823,2320119,971,2322119,2300,2319919,435
34703.5775,2320058,248,2319658,108,2320058,486,2319558,124,2320258,665,2319458,219,2320358,737,2319358,221,2320458,1393,2319258,529,2320458,2012,2319258,632,2320558,2098,2319058,753,2320658,2720,2318958,856,2320858,3112,2318958,745,2320858,2649,2318858,793
34703.6937,2319417,311,2319217,93,2319617,665,2319117,165,2319717,611,2319017,182,2319817,1028,2318817,445,2319917,1685,2318817,555,2320017,1384,2318617,647,2320017,1405,2318517,433,2320117,2065,2318417,325,2320317,2990,2318417,524,2320417,2133,2318317,723
34703.7824,2317716,229,2317516,46,2317816,507,2317316,92,2318016,689,2317216,274,2318016,798,2317116,214,2318116,947,2317016,379,2318316,2088,2316916,590,2318316,2230,2316816,396,2318516,2788,2316716,924,2318516,3015,2316716,831,2318616,3158,2316616,686
34703.793,2317178,260,2316878,57,2317278,487,2316778,90,2317378,1044,2316578,126,2317378,799,2316578,186,2317578,1167,2316478,310,2317678,1255,2316378,293,2317678,1309,2316278,319,2317778,1786,2316178,814,2317978,2306,2316078,989,2318078,2829,2315978,809
34703.8207,2314924,210,2314624,46,2315024,362,2314524,98,2315124,574,2314424,345,2315324,1307,2314324,170,2315424,945,2314224,412,2315524,1420,2314224,686,2315624,2097,2314024,814,2315724,2216,2313924,898,2315724,1854,2313824,1029,2315924,2955,2313824,938
34703.8953,2316229,328,2315929,77,2316329,549,2315829,164,2316429,1032,2315729,173,2316629,1343,2315729,358,2316729,989,2315629,525,2316729,1213,2315429,320,2316829,1623,2315429,367,2317029,1702,2315229,952,2317129,2543,2315229,976,2317229,2942,2315129,687
34704.092,2315064,252,2314664,92,2315164,641,2314564,192,2315264,557,2314464,129,2315364,1046,2314464,241,2315364,1620,2314264,572,2315464,2070,2314164,346,2315664,1821,2314164,363,2315764,1797,2314064,601,2315864,3032,2313864,955,2315964,1984,2313864,1002
34704.244,2313203,195,2312903,93,2313403,594,2312903,177,2313403,962,2312703,136,2313503,1286,2312603,360,2313703,1638,2312503,545,2313703,1821,2312403,521,2313903,1302,2312303,835,2314003,1986,2312303,766,2314103,2246,2312103,375,2314103,2120,2312003,550
34704.3598,2310543,304,2310243,106,2310643,457,2310143,136,2310643,1040,2309943,186,2310843,822,2309943,256,2310843,1233,2309743,514,2311043,1203,2309743,714,2311143,1664,2309543,630,2311243,2155,2309543,826,2311243,2262,2309443,798,2311343,2760,2309243,506
34704.3694,2309992,346,2309592,58,2309992,556,2309592,136,2310092,677,2309392,155,2310192,1164,2309392,273,2310292,1579,2309192,392,2310492,1645,2309192,560,2310492,2304,2309092,762,2310592,1969,2308892,798,2310692,2367,2308792,422,2310892,3177,2308792,1010
34704.4933,2309191,264,2308991,44,2309391,659,2308891,189,2309491,902,2308691,332,2309491,923,2308591,316,2309691,1111,2308591,572,2309791,1918,2308491,715,2309891,1683,2308391,802,2309991,1694,2308191,531,2309991,2252,2308191,1058,2310091,2498,2307991,455
34704.5997,2308964,333,2308664,94,2308964,368,2308464,107,2309064,873,2308464,206,2309264,1028,2308264,355,2309364,1315,2308164,331,2309464,1854,2308064,259,2309464,1857,2308064,497,2309564,2707,2307864,938,2309664,1932,2307764,432,2309764,2874,2307664,461
34704.6244,2306026,270,2305726,88,2306026,553,2305626,225,2306126,825,2305526,256,2306326,729,2305426,334,2306426,1391,2305226,372,2306426,1416,2305126,512,2306626,1614,2305026,679,2306726,2600,2305026,609,2306826,2219,2304826,764,2306826,2197,2304726,867
34704.6504,2302036,337,2301736,86,2302036,601,2301636,117,2302236,599,2301436,178,2302236,1373,2301436,179,2302436,910,2301236,413,2302536,1773,2301136,347,2302536,1402,2301036,821,2302636,1770,2301036,827,2302836,3070,2300836,1071,2302936,3274,2300836,1163
34704.6822,2302151,182,2301751,63,2302151,542,2301751,209,2302251,711,2301651,156,2302451,1051,2301551,162,2302551,1691,2301451,425,2302651,2011,2301251,373,2302651,2263,2301251,774,2302751,2700,2301051,947,2302851,1788,2301051,980,2302951,2866,2300951,828
34704.7366,2303750,322,2303450,108,2303950,685,2303350,229,2303950,649,2303250,262,2304050,905,2303250,415,2304250,1396,2303150,252,2304250,1424,2302950,546,2304450,2352,2302850,608,2304450,1565,2302750,383,2304650,2579,2302650,892,2304750,3005,2302550,653
34704.7527,2300826,198,2300526,52,2301026,398,2300426,179,2301126,1044,2300426,321,2301126,1161,2300226,405,2301226,1698,2300126,515,2301426,1345,2300126,259,2301526,2098,2299926,613,2301626,2684,2299826,568,2301626,2348,2299726,411,2301726,2613,2299726,448
34704.7549,2302720,290,2302420,73,2302920,529,2302320,232,2302920,954,2302320,180,2303020,1227,2302120,234,2303120,1731,2302120,469,2303320,1265,2302020,315,2303420,2067,2301920,514,2303520,2120,2301820,346,2303620,1783,2301620,549,2303620,2537,2301520,515
34704.7635,2302212,276,2301912,109,2302412,596,2301812,202,2302412,609,2301812,333,2302512,1185,2301712,469,2302612,1288,2301512,504,2302812,1289,2301412,626,2302812,1761,2301412,486,2303012,2481,2301212,559,2303112,2240,2301112,857,2303212,2300,2301012,873
34704.7935,2301170,239,2300870,98,2301370,687,2300770,145,2301370,650,2300670,176,2301470,1152,2300570,197,2301670,1632,2300570,545,2301670,1609,2300470,285,2301870,1646,2300270,562,2301970,1868,2300170,628,2302070,2282,2300170,608,2302170,2071,2299970,613
34704.8111,2299511,320,2299111,41,2299511,484,2299111,208,2299611,972,2298911,131,2299811,1166,2298811,266,2299911,1272,2298711,595,2300011,1357,2298611,319,2300011,1370,2298511,388,2300111,1500,2298511,694,2300311,2109,2298411,672,2300311,2478,2298211,1058
34704.8844,2295842,241,2295542,116,2296042,486,2295542,106,2296042,575,2295342,346,2296142,1240,2295342,440,2296242,1327,2295242,381,2296442,2084,2295142,256,2296542,2268,2294942,661,2296542,1815,2294942,851,2296642,1739,2294842,521,2296842,3297,2294642,985
34704.891,2296634,231,2296434,58,2296734,527,2296334,169,2296834,840,2296134,121,2297034,1120,2296134,162,2297034,1333,2296034,224,2297134,1467,2295834,387,2297234,1890,2295734,813,2297334,2761,2295634,470,2297534,3113,2295534,964,2297534,3222,2295434,1116
34705.0167,2294190,183,2293990,99,2294290,527,2293890,146,2294490,705,2293790,212,2294590,1150,2293690,295,2294690,1658,2293590,249,2294790,1155,2293390,251,2294890,1585,2293390,289,2294990,2346,2293290,340,2294990,2480,2293190,798,2295190,2358,2292990,903
34705.1306,2291842,216,2291442,84,2291942,633,2291442,238,2291942,593,2291242,166,2292142,927,2291242,450,2292242,1290,2291042,224,2292242,1860,2290942,356,2292342,2037,2290942,755,2292442,2365,2290742,519,2292642,2876,2290742,628,2292642,2230,2290542,947
34705.2513,2292545,288,2292245,83,2292645,531,2292145,205,2292745,1007,2292045,300,2292845,1126,2291945,222,2292945,1235,2291945,247,2293045,2061,2291845,400,2293245,2171,2291645,780,2293245,2548,2291645,320,2293345,1741,2291545,995,2293545,2320,2291445,988
34705.3196,2288182,220,2287882,68,2288282,451,2287682,216,2288282,601,2287582,272,2288482,1183,2287582,210,2288582,1284,2287482,531,2288682,1924,2287282,636,2288782,1593,2287182,823,2288782,2453,2287182,335,2288982,2750,2286982,463,2288982,3498,2286982,664
34705.3262,2284386,211,2283986,43,2284386,692,2283886,90,2284586,801,2283886,143,2284586,1189,2283686,389,2284786,1638,2283586,333,2284786,1925,2283486,495,2284886,1765,2283486,361,2285086,2448,2283386,495,2285186,2776,2283286,1006,2285186,2539,2283086,580
34705.3561,2283246,187,2283046,40,2283446,526,2282846,103,2283546,1015,2282846,167,2283546,765,2282646,373,2283746,906,2282646,426,2283746,1967,2282446,505,2283846,1758,2282346,399,2283946,1745,2282346,352,2284146,2179,2282146,985,2284246,2245,2282046,608
34705.3641,2282777,236,2282477,73,2282977,675,2282377,85,2282977,795,2282377,172,2283077,863,2282177,369,2283277,982,2282077,411,2283377,2004,2281977,254,2283377,2340,2281977,305,2283577,1962,2281877,827,2283577,2247,2281677,998,2283777,3167,2281577,561
34705.585,2282759,339,2282459,48,2282759,442,2282259,237,2282959,627,2282259,184,2283059,1008,2282059,441,2283159,1474,2281959,396,2283259,1221,2281959,515,2283359,1974,2281759,357,2283459,2114,2281759,803,2283459,1622,2281659,808,2283559,2180,2281559,854
34705.6063,2281208,222,2280808,101,2281208,506,2280708,98,2281408,576,2280708,286,2281408,1294,2280608,374,2281608,1564,2280508,311,2281708,1144,2280408,392,2281808,1946,2280308,541,2281808,2493,2280108,438,2282008,2044,2280008,998,2282008,2364,2280008,837
34705.6513,2284729,229,2284429,93,2284929,523,2284329,81,2285029,902,2284229,148,2285129,1202,2284129,376,2285129,1544,2284129,275,2285229,1596,2283929,271,2285429,2040,2283829,437,2285529,2226,2283729,537,2285529,1820,2283629,810,2285729,3380,2283529,1130
34705.7278,2283314,268,2283014,92,2283514,440,2283014,190,2283614,885,2282814,334,2283714,1008,2282814,295,2283714,987,2282714,401,2283914,1570,2282514,584,2283914,1444,2282514,554,2284114,2475,2282314,681,2284114,2466,2282314,835,2284214,3282,2282114,899
34705.8555,2281897,312,2281697,67,2281997,578,2281597,184,2282197,753,2281397,201,2282197,750,2281297,332,2282297,1188,2281197,362,2282397,1250,2281097,381,2282497,1971,2281097,758,2282697,1527,2280897,565,2282697,1680,2280797,416,2282897,1891,2280697,660
34705.927,2279449,243,2279249,95,2279549,365,2279149,119,2279749,896,2279049,341,2279749,1087,2278849,258,2279849,1225,2278749,431,2279949,1495,2278649,623,2280149,1362,2278649,557,2280249,2310,2278549,371,2280349,2127,2278449,360,2280449,3437,2278349,1137
34705.9841,2278684,297,2278484,116,2278884,502,2278384,113,2278984,765,2278284,278,2278984,1382,2278184,459,2279184,1035,2277984,345,2279284,1137,2277984,410,2279284,2367,2277884,584,2279484,2724,2277684,669,2279484,2618,2277584,683,2279584,2825,2277484,968
34706.0164,2278916,283,2278516,103,2279016,537,2278416,109,2279016,916,2278316,251,2279116,1131,2278316,299,2279216,1532,2278216,490,2279316,1212,2278116,264,2279516,1838,2278016,706,2279616,2149,2277816,933,2279616,2101,2277716,513,2279716,2819,2277616,990
34706.0639,2280024,310,2279724,97,2280224,536,2279724,123,2280324,872,2279524,238,2280424,979,2279524,208,2280424,1622,2279324,208,2280624,1916,2279324,423,2280624,2401,2279124,804,2280724,2058,2279124,928,2280924,2842,2278924,811,2280924,2467,2278824,505
34706.0699,2276424,262,2276124,47,2276424,435,2275924,236,2276624,648,2275824,319,2276724,1262,2275724,316,2276824,1216,2275724,550,2276924,1924,2275624,360,2277024,1830,2275524,648,2277024,1523,2275424,939,2277124,2583,2275224,710,2277324,2121,2275224,1127
34706.1786,2274994,301,2274694,75,2274994,484,2274594,102,2275194,868,2274494,121,2275194,858,2274294,197,2275294,1065,2274194,422,2275494,1338,2274194,503,2275494,1922,2274094,349,2275694,2143,2273994,755,2275694,2951,2273794,381,2275794,2156,2273794,815
34706.2188,2274827,242,2274527,40,2274927,551,2274327,186,2274927,1023,2274327,179,2275027,740,2274127,229,2275127,944,2274027,252,2275327,1296,2273927,630,2275427,1653,2273827,632,2275527,2413,2273727,544,2275627,2227,2273727,716,2275727,2195,2273527,816
34706.2218,2274817,313,2274517,102,2275017,602,2274517,137,2275117,824,2274317,237,2275217,1097,2274317,430,2275317,1208,2274217,315,2275317,1982,2274117,573,2275417,1749,2274017,466,2275617,2080,2273817,388,2275617,2508,2273717,608,2275717,3305,2273617,664
34706.3491,2273853,185,2273653,42,2273953,674,2273553,189,2274053,576,2273453,273,2274153,1115,2273253,479,2274353,1704,2273153,306,2274453,1241,2273153,539,2274453,2233,2273053,576,2274653,1772,2272953,786,2274753,2338,2272853,417,2274753,1835,2272653,738
34706.3837,2273966,293,2273566,49,2273966,680,2273566,196,2274066,928,2273466,327,2274266,1080,2273366,436,2274366,1061,2273266,449,2274466,1398,2273166,635,2274566,1286,2272966,706,2274566,1855,2272966,953,2274766,2755,2272866,685,2274766,2297,2272766,498
34706.4861,2271424,272,2271224,75,2271524,665,2271124,234,2271724,598,2270924,260,2271824,1208,2270924,270,2271924,1142,2270824,460,2272024,1786,2270724,340,2272024,1326,2270624,706,2272224,2182,2270424,697,2272324,2193,2270324,843,2272424,2368,2270324,861
34706.5843,2273286,231,2273086,113,2273486,478,2272886,155,2273586,896,2272786,350,2273586,1224,2272786,478,2273786,1403,2272686,500,2273786,1567,2272586,290,2273886,1342,2272486,296,2273986,2349,2272386,802,2274086,2151,2272286,543,2274286,3011,2272086,434
34706.6699,2274124,212,2273824,82,2274224,410,2273824,154,2274424,886,2273724,201,2274424,741,2273624,465,2274524,922,2273424,216,2274624,1841,2273424,526,2274724,1496,2273224,678,2274824,2164,2273124,485,2275024,2168,2273024,1056,2275124,3174,2273024,408
34706.6741,2270813,205,2270413,81,2270913,439,2270313,151,2271013,582,2270313,136,2271113,887,2270213,241,2271213,1150,2270113,523,2271313,1537,2269913,548,2271413,2434,2269813,503,2271513,2214,2269713,603,2271513,1828,2269613,846,2271713,3261,2269613,793
34706.6893,2267899,203,2267599,50,2267899,685,2267499,210,2268099,776,2267299,250,2268099,910,2267299,169,2268299,1059,2267099,206,2268399,1359,2267099,700,2268499,1925,2266999,402,2268499,1743,2266799,760,2268699,2114,2266799,819,2268699,2212,2266699,679
34706.7945,2265042,189,2264642,106,2265142,563,2264642,196,2265242,714,2264442,248,2265342,750,2264442,289,2265442,1277,2264242,488,2265542,1592,2264242,608,2265642,2426,2264142,519,2265742,2246,2263942,379,2265742,1879,2263942,757,2265942,1844,2263742,580
34706.9101,2265314,274,2265014,64,2265414,601,2264914,122,2265514,590,2264814,127,2265514,860,2264614,217,2265614,1191,2264514,205,2265714,1528,2264514,283,2265814,1279,2264414,576,2266014,2447,2264214,562,2266114,2668,2264214,767,2266214,2986,2264014,469
34706.9417,2261933,250,2261733,113,2262033,395,2261633,132,2262133,654,2261433,243,2262333,1018,2261433,478,2262433,1643,2261233,554,2262533,1395,2261233,602,2262633,1357,2261133,533,2262733,2353,2261033,744,2262833,2516,2260933,996,2262833,2475,2260833,545
34706.9717,2260384,228,2260084,57,2260584,643,2259984,113,2260584,932,2259884,256,2260784,1287,2259884,408,2260784,1179,2259684,502,2260884,1214,2259684,329,2260984,2333,2259484,487,2261184,1570,2259484,767,2261284,2988,2259284,533,2261384,2799,2259284,1044
34706.9824,2260357,215,2260057,94,2260357,380,2259857,134,2260457,948,2259757,333,2260557,960,2259657,304,2260757,1238,2259657,466,2260757,1878,2259457,562,2260957,1537,2259357,561,2260957,2106,2259257,943,2261157,2440,2259257,582,2261157,3172,2259157,716
34707.1561,2259291,330,2258991,108,2259291,412,2258791,151,2259491,615,2258691,283,2259491,905,2258691,430,2259691,1603,2258591,434,2259791,1903,2258391,567,2259791,1513,2258391,337,2259891,2630,2258291,605,2260091,2437,2258191,442,2260091,3440,2257991,960
34707.1691,2258715,197,2258515,50,2258815,406,2258415,206,2258915,641,2258315,265,2259015,1047,2258115,359,2259115,1000,2258115,426,2259215,1842,2257915,550,2259415,2379,2257915,445,2259415,1582,2257715,851,2259515,1719,2257715,668,2259715,3210,2257515,568
